B365L,B365W,Date,L1,L2,L3,L4,L5,Loser,Round,Series,Surface,Tournament,W1,W2,W3,W4,W5,Winner
2.87,1.4,16/08/09,7.0,6.0,1.0,,,Del Potro J.M.,The Final,Masters 1000,Hard,Rogers Masters,6.0,7.0,6.0,,,Murray A.
1.9,1.8,08/08/11,1.0,4.0,,,,Nalbandian D.,1st Round,Masters 1000,Hard,Rogers Masters,6.0,6.0,,,,Wawrinka S.
2.0,1.72,08/08/11,7.0,3.0,6.0,,,Monaco J.,1st Round,Masters 1000,Hard,Rogers Masters,6.0,6.0,7.0,,,Karlovic I.
3.5,1.28,08/08/11,5.0,4.0,,,,Seppi A.,1st Round,Masters 1000,Hard,Rogers Masters,7.0,6.0,,,,Cilic M.
6.0,1.12,08/08/11,4.0,0.0,,,,Nieminen J.,1st Round,Masters 1000,Hard,Rogers Masters,6.0,6.0,,,,Del Potro J.M.
7.0,1.1,09/08/11,4.0,6.0,,,,Fognini F.,1st Round,Masters 1000,Hard,Rogers Masters,6.0,7.0,,,,Tsonga J.W.
2.75,1.4,10/08/11,3.0,4.0,,,,Baghdatis M.,1st Round,Masters 1000,Hard,Rogers Masters,6.0,6.0,,,,Isner J.
1.66,2.1,10/08/11,4.0,6.0,4.0,,,Stepanek R.,1st Round,Masters 1000,Hard,Rogers Masters,6.0,4.0,6.0,,,Lopez F.
1.08,8.0,09/08/11,3.0,1.0,,,,Murray A.,2nd Round,Masters 1000,Hard,Rogers Masters,6.0,6.0,,,,Anderson K.
11.0,1.05,10/08/11,5.0,1.0,,,,Davydenko N.,2nd Round,Masters 1000,Hard,Rogers Masters,7.0,6.0,,,,Djokovic N.
1.33,3.25,10/08/11,3.0,4.0,,,,Del Potro J.M.,2nd Round,Masters 1000,Hard,Rogers Masters,6.0,6.0,,,,Cilic M.
1.72,2.0,10/08/11,4.0,7.0,3.0,,,Verdasco F.,2nd Round,Masters 1000,Hard,Rogers Masters,6.0,6.0,6.0,,,Tipsarevic J.
2.37,1.53,11/08/11,2.0,3.0,,,,Lopez F.,2nd Round,Masters 1000,Hard,Rogers Masters,6.0,6.0,,,,Fish M.
3.25,1.33,11/08/11,3.0,6.0,,,,Karlovic I.,3rd Round,Masters 1000,Hard,Rogers Masters,6.0,7.0,,,,Berdych T.
2.37,1.53,11/08/11,4.0,6.0,4.0,,,Anderson K.,3rd Round,Masters 1000,Hard,Rogers Masters,6.0,4.0,6.0,,,Wawrinka S.
7.0,1.1,11/08/11,5.0,2.0,,,,Cilic M.,3rd Round,Masters 1000,Hard,Rogers Masters,7.0,6.0,,,,Djokovic N.
1.3,3.4,12/08/11,6.0,6.0,1.0,,,Federer R.,3rd Round,Masters 1000,Hard,Rogers Masters,7.0,4.0,6.0,,,Tsonga J.W.
1.38,2.87,12/08/11,6.0,3.0,,,,Gasquet R.,3rd Round,Masters 1000,Hard,Rogers Masters,7.0,6.0,,,,Almagro N.
2.25,1.57,12/08/11,3.0,7.0,0.0,,,Wawrinka S.,Quarterfinals,Masters 1000,Hard,Rogers Masters,6.0,6.0,6.0,,,Fish M.
1.57,2.25,12/08/11,4.0,4.0,,,,Berdych T.,Quarterfinals,Masters 1000,Hard,Rogers Masters,6.0,6.0,,,,Tipsarevic J.
3.5,1.28,12/08/11,4.0,4.0,,,,Almagro N.,Quarterfinals,Masters 1000,Hard,Rogers Masters,6.0,6.0,,,,Tsonga J.W.
9.0,1.07,13/08/11,2.0,1.0,,,,Monfils G.,Quarterfinals,Masters 1000,Hard,Rogers Masters,6.0,6.0,,,,Djokovic N.
2.25,1.57,13/08/11,3.0,4.0,,,,Tipsarevic J.,Semifinals,Masters 1000,Hard,Rogers Masters,6.0,6.0,,,,Fish M.
5.0,1.16,14/08/11,4.0,0.0,,,,Tsonga J.W.,Semifinals,Masters 1000,Hard,Rogers Masters,6.0,3.0,,,,Djokovic N.
9.0,1.07,14/08/11,2.0,6.0,4.0,,,Fish M.,The Final,Masters 1000,Hard,Rogers Masters,6.0,3.0,6.0,,,Djokovic N.
1.53,2.37,06/08/13,3.0,7.0,3.0,,,Almagro N.,1st Round,Masters 1000,Hard,Rogers Masters,6.0,6.0,6.0,,,Stepanek R.
1.57,2.25,06/08/13,6.0,1.0,1.0,,,Baghdatis M.,1st Round,Masters 1000,Hard,Rogers Masters,1.0,6.0,6.0,,,Fognini F.
4.33,1.2,06/08/13,4.0,6.0,,,,Melzer J.,1st Round,Masters 1000,Hard,Rogers Masters,6.0,7.0,,,,Youzhny M.
1.53,2.37,06/08/13,6.0,1.0,1.0,,,Simon G.,1st Round,Masters 1000,Hard,Rogers Masters,2.0,6.0,6.0,,,Davydenko N.
3.75,1.25,06/08/13,3.0,6.0,5.0,,,Chardy J.,1st Round,Masters 1000,Hard,Rogers Masters,6.0,4.0,7.0,,,Raonic M.
2.62,1.44,06/08/13,6.0,5.0,1.0,,,Seppi A.,2nd Round,Masters 1000,Hard,Rogers Masters,4.0,7.0,6.0,,,Nishikori K.
2.0,1.72,07/08/13,4.0,4.0,,,,Youzhny M.,2nd Round,Masters 1000,Hard,Rogers Masters,6.0,6.0,,,,Raonic M.
1.53,2.37,08/08/13,5.0,4.0,,,,Del Potro J.M.,3rd Round,Masters 1000,Hard,Rogers Masters,7.0,6.0,,,,Raonic M.
2.5,1.5,09/08/13,6.0,3.0,3.0,,,Nishikori K.,3rd Round,Masters 1000,Hard,Rogers Masters,1.0,6.0,6.0,,,Gasquet R.
6.5,1.11,09/08/13,1.0,2.0,,,,Gasquet R.,Quarterfinals,Masters 1000,Hard,Rogers Masters,6.0,6.0,,,,Djokovic N.
1.4,3.0,11/08/13,4.0,6.0,6.0,,,Djokovic N.,Semifinals,Masters 1000,Hard,Rogers Masters,6.0,3.0,7.0,,,Nadal R.
5.0,1.15,11/08/13,2.0,2.0,,,,Raonic M.,The Final,Masters 1000,Hard,Rogers Masters,6.0,6.0,,,,Nadal R.
3.4,1.3,10/08/15,2.0,4.0,,,,Seppi A.,1st Round,Masters 1000,Hard,Rogers Masters,6.0,6.0,,,,Simon G.
2.1,1.66,10/08/15,3.0,6.0,3.0,,,Lopez F.,1st Round,Masters 1000,Hard,Rogers Masters,6.0,3.0,6.0,,,Robredo T.
4.0,1.22,11/08/15,3.0,1.0,,,,Fognini F.,1st Round,Masters 1000,Hard,Rogers Masters,6.0,6.0,,,,Monfils G.
1.4,2.75,12/08/15,6.0,6.0,,,,Raonic M.,2nd Round,Masters 1000,Hard,Rogers Masters,7.0,7.0,,,,Karlovic I.
1.22,4.0,12/08/15,1.0,4.0,,,,Simon G.,2nd Round,Masters 1000,Hard,Rogers Masters,6.0,6.0,,,,Youzhny M.
7.0,1.1,12/08/15,4.0,5.0,,,,Robredo T.,2nd Round,Masters 1000,Hard,Rogers Masters,6.0,7.0,,,,Murray A.
1.57,2.25,13/08/15,6.0,6.0,4.0,,,Karlovic I.,3rd Round,Masters 1000,Hard,Rogers Masters,4.0,7.0,6.0,,,Chardy J.
7.0,1.1,13/08/15,3.0,3.0,,,,Youzhny M.,3rd Round,Masters 1000,Hard,Rogers Masters,6.0,6.0,,,,Nadal R.
1.66,2.2,14/08/15,7.0,6.0,6.0,,,Isner J.,Quarterfinals,Masters 1000,Hard,Rogers Masters,6.0,7.0,7.0,,,Chardy J.
2.0,1.8,15/08/15,2.0,4.0,,,,Nadal R.,Quarterfinals,Masters 1000,Hard,Rogers Masters,6.0,6.0,,,,Nishikori K.
3.5,1.3,15/08/15,4.0,4.0,,,,Tsonga J.W.,Quarterfinals,Masters 1000,Hard,Rogers Masters,6.0,6.0,,,,Murray A.
13.0,1.04,15/08/15,4.0,4.0,,,,Chardy J.,Semifinals,Masters 1000,Hard,Rogers Masters,6.0,6.0,,,,Djokovic N.
2.2,1.66,16/08/15,3.0,0.0,,,,Nishikori K.,Semifinals,Masters 1000,Hard,Rogers Masters,6.0,6.0,,,,Murray A.
1.44,2.75,16/08/15,4.0,6.0,3.0,,,Djokovic N.,The Final,Masters 1000,Hard,Rogers Masters,6.0,4.0,6.0,,,Murray A.
,,13/11/00,5.0,4.0,,,,Haas T.,2nd Round,Masters,Carpet,BNP Paribas,7.0,6.0,,,,Grosjean S.
,,13/11/00,2.0,6.0,,,,Grosjean S.,3rd Round,Masters,Carpet,BNP Paribas,6.0,7.0,,,,Safin M.
,,13/11/00,2.0,2.0,,,,Ferrero J.C.,Semifinals,Masters,Carpet,BNP Paribas,6.0,6.0,,,,Safin M.
,,29/10/01,5.0,1.0,,,,Moya C.,1st Round,Masters,Carpet,BNP Paribas,7.0,6.0,,,,Ljubicic I.
,,29/10/01,3.0,4.0,,,,Ljubicic I.,2nd Round,Masters,Carpet,BNP Paribas,6.0,6.0,,,,Haas T.
,,29/10/01,4.0,7.0,6.0,,,Federer R.,2nd Round,Masters,Carpet,BNP Paribas,6.0,6.0,7.0,,,Novak J.
,,29/10/01,5.0,4.0,,,,Haas T.,Semifinals,Masters,Carpet,BNP Paribas,7.0,6.0,,,,Grosjean S.
1.571,2.25,28/10/02,7.0,4.0,4.0,,,Gonzalez F.,1st Round,Masters,Carpet,BNP Paribas,6.0,6.0,6.0,,,Blake J.
2.25,1.571,28/10/02,5.0,3.0,,,,Schuettler R.,1st Round,Masters,Carpet,BNP Paribas,7.0,6.0,,,,Clement A.
2.1,1.667,28/10/02,3.0,3.0,,,,Chela J.I.,1st Round,Masters,Carpet,BNP Paribas,6.0,6.0,,,,Ljubicic I.
1.222,4.0,28/10/02,6.0,3.0,6.0,,,Kuerten G.,1st Round,Masters,Carpet,BNP Paribas,4.0,6.0,7.0,,,Stepanek R.
5.0,1.143,28/10/02,4.0,7.0,4.0,,,Gaudio G.,2nd Round,Masters,Carpet,BNP Paribas,6.0,6.0,6.0,,,Agassi A.
3.5,1.286,28/10/02,1.0,5.0,,,,Stepanek R.,2nd Round,Masters,Carpet,BNP Paribas,6.0,7.0,,,,Henman T.
4.5,1.167,28/10/02,2.0,4.0,,,,Nieminen J.,2nd Round,Masters,Carpet,BNP Paribas,6.0,6.0,,,,Hewitt L.
2.2,1.615,28/10/02,3.0,3.0,,,,Blake J.,2nd Round,Masters,Carpet,BNP Paribas,6.0,6.0,,,,Moya C.
2.625,1.444,28/10/02,6.0,6.0,,,,Ljubicic I.,2nd Round,Masters,Carpet,BNP Paribas,7.0,7.0,,,,Roddick A.
2.375,1.533,28/10/02,3.0,2.0,,,,Nalbandian D.,2nd Round,Masters,Carpet,BNP Paribas,6.0,6.0,,,,Safin M.
,,28/10/02,2.0,6.0,,,,Haas T.,3rd Round,Masters,Carpet,BNP Paribas,6.0,7.0,,,,Federer R.
1.615,2.2,28/10/02,6.0,6.0,1.0,,,Grosjean S.,3rd Round,Masters,Carpet,BNP Paribas,3.0,7.0,6.0,,,Moya C.
2.375,1.533,28/10/02,4.0,4.0,,,,Federer R.,Quarterfinals,Masters,Carpet,BNP Paribas,6.0,6.0,,,,Hewitt L.
1.364,3.0,28/10/02,4.0,4.0,,,,Agassi A.,Quarterfinals,Masters,Carpet,BNP Paribas,6.0,6.0,,,,Moya C.
2.2,1.615,28/10/02,5.0,6.0,,,,Moya C.,Semifinals,Masters,Carpet,BNP Paribas,7.0,7.0,,,,Safin M.
1.615,2.25,28/10/02,6.0,0.0,4.0,,,Hewitt L.,The Final,Masters,Carpet,BNP Paribas,7.0,6.0,6.0,,,Safin M.
4.5,1.167,27/10/03,3.0,4.0,,,,Davydenko N.,1st Round,Masters,Carpet,BNP Paribas,6.0,6.0,,,,Henman T.
2.625,1.444,27/10/03,6.0,6.0,4.0,,,Gasquet R.,1st Round,Masters,Carpet,BNP Paribas,1.0,7.0,6.0,,,Gaudio G.
1.571,2.25,27/10/03,3.0,4.0,,,,Gonzalez F.,1st Round,Masters,Carpet,BNP Paribas,6.0,6.0,,,,Blake J.
2.25,1.571,28/10/03,6.0,3.0,,,,Youzhny M.,1st Round,Masters,Carpet,BNP Paribas,7.0,6.0,,,,Lopez F.
2.0,1.727,28/10/03,4.0,6.0,,,,Fish M.,1st Round,Masters,Carpet,BNP Paribas,6.0,7.0,,,,Kuerten G.
1.8,1.909,28/10/03,5.0,3.0,,,,Gaudio G.,2nd Round,Masters,Carpet,BNP Paribas,7.0,6.0,,,,Robredo T.
3.0,1.364,29/10/03,3.0,6.0,3.0,,,Lopez F.,2nd Round,Masters,Carpet,BNP Paribas,6.0,3.0,6.0,,,Coria G.
2.625,1.444,29/10/03,6.0,2.0,3.0,,,Blake J.,2nd Round,Masters,Carpet,BNP Paribas,4.0,6.0,6.0,,,Schuettler R.
1.5,2.5,29/10/03,6.0,4.0,5.0,,,Grosjean S.,2nd Round,Masters,Carpet,BNP Paribas,3.0,6.0,7.0,,,Henman T.
5.0,1.143,30/10/03,3.0,4.0,,,,Robredo T.,3rd Round,Masters,Carpet,BNP Paribas,6.0,6.0,,,,Roddick A.
1.5,2.5,30/10/03,4.0,2.0,,,,Kuerten G.,3rd Round,Masters,Carpet,BNP Paribas,6.0,6.0,,,,Henman T.
1.5,2.5,31/10/03,6.0,1.0,,,,Federer R.,Quarterfinals,Masters,Carpet,BNP Paribas,7.0,6.0,,,,Henman T.
1.4,2.75,01/11/03,6.0,6.0,,,,Roddick A.,Semifinals,Masters,Carpet,BNP Paribas,7.0,7.0,,,,Henman T.
4.333,1.2,01/11/04,3.0,6.0,2.0,,,Ferrer D.,1st Round,Masters,Carpet,BNP Paribas,6.0,3.0,6.0,,,Fish M.
2.0,1.727,01/11/04,1.0,4.0,,,,Chela J.I.,1st Round,Masters,Carpet,BNP Paribas,6.0,6.0,,,,Melzer J.
1.6669999999999998,2.1,02/11/04,2.0,3.0,,,,Verdasco F.,1st Round,Masters,Carpet,BNP Paribas,6.0,6.0,,,,Davydenko N.
2.1,1.667,02/11/04,6.0,4.0,,,,Schuettler R.,1st Round,Masters,Carpet,BNP Paribas,7.0,6.0,,,,Lopez F.
2.75,1.4,02/11/04,3.0,6.0,,,,Clement A.,1st Round,Masters,Carpet,BNP Paribas,6.0,7.0,,,,Ljubicic I.
6.5,1.1,02/11/04,3.0,6.0,,,,Monfils G.,2nd Round,Masters,Carpet,BNP Paribas,6.0,7.0,,,,Hewitt L.
3.0,1.364,03/11/04,5.0,6.0,1.0,,,Gaudio G.,2nd Round,Masters,Carpet,BNP Paribas,7.0,3.0,6.0,,,Lopez F.
1.615,2.2,03/11/04,3.0,5.0,,,,Novak J.,2nd Round,Masters,Carpet,BNP Paribas,6.0,7.0,,,,Youzhny M.
4.5,1.16,03/11/04,1.0,3.0,,,,Tsonga J.W.,2nd Round,Masters,Carpet,BNP Paribas,6.0,6.0,,,,Canas G.
3.0,1.364,03/11/04,7.0,3.0,5.0,,,Ljubicic I.,2nd Round,Masters,Carpet,BNP Paribas,6.0,6.0,7.0,,,Safin M.
1.833,1.833,03/11/04,3.0,6.0,1.0,,,Robredo T.,2nd Round,Masters,Carpet,BNP Paribas,6.0,3.0,6.0,,,Melzer J.
1.8,1.909,04/11/04,6.0,2.0,,,,Haas T.,3rd Round,Masters,Carpet,BNP Paribas,7.0,6.0,,,,Canas G.
1.444,2.625,04/11/04,5.0,1.0,,,,Henman T.,3rd Round,Masters,Carpet,BNP Paribas,7.0,6.0,,,,Youzhny M.
4.0,1.222,04/11/04,2.0,5.0,,,,Melzer J.,3rd Round,Masters,Carpet,BNP Paribas,6.0,7.0,,,,Safin M.
1.364,3.0,05/11/04,6.0,3.0,,,,Youzhny M.,Quarterfinals,Masters,Carpet,BNP Paribas,7.0,6.0,,,,Stepanek R.
2.1,1.667,05/11/04,3.0,3.0,,,,Lopez F.,Quarterfinals,Masters,Carpet,BNP Paribas,6.0,6.0,,,,Canas G.
2.2,1.615,05/11/04,4.0,6.0,,,,Hewitt L.,Quarterfinals,Masters,Carpet,BNP Paribas,6.0,7.0,,,,Safin M.
3.5,1.28,06/11/04,2.0,6.0,,,,Canas G.,Semifinals,Masters,Carpet,BNP Paribas,6.0,7.0,,,,Safin M.
5.0,1.143,07/11/04,3.0,6.0,3.0,,,Stepanek R.,The Final,Masters,Carpet,BNP Paribas,6.0,7.0,6.0,,,Safin M.
4.5,1.16,31/10/05,5.0,3.0,,,,Novak J.,1st Round,Masters,Carpet,BNP Paribas,7.0,6.0,,,,Berdych T.
1.28,3.5,01/11/05,4.0,6.0,6.0,,,Kiefer N.,1st Round,Masters,Carpet,BNP Paribas,6.0,1.0,7.0,,,Clement A.
1.57,2.25,01/11/05,4.0,2.0,,,,Coria G.,2nd Round,Masters,Carpet,BNP Paribas,6.0,6.0,,,,Berdych T.
2.37,1.53,01/11/05,3.0,4.0,,,,Blake J.,2nd Round,Masters,Carpet,BNP Paribas,6.0,6.0,,,,Ljubicic I.
2.5,1.5,01/11/05,5.0,2.0,,,,Lopez F.,2nd Round,Masters,Carpet,BNP Paribas,7.0,6.0,,,,Stepanek R.
2.62,1.44,02/11/05,5.0,2.0,,,,Clement A.,2nd Round,Masters,Carpet,BNP Paribas,7.0,6.0,,,,Robredo T.
3.75,1.25,02/11/05,6.0,6.0,,,,Wawrinka S.,2nd Round,Masters,Carpet,BNP Paribas,7.0,7.0,,,,Ferrero J.C.
1.19,4.33,02/11/05,3.0,6.0,6.0,,,Gonzalez F.,2nd Round,Masters,Carpet,BNP Paribas,6.0,3.0,7.0,,,Mathieu P.H.
1.28,3.5,02/11/05,4.0,3.0,,,,Nalbandian D.,2nd Round,Masters,Carpet,BNP Paribas,6.0,6.0,,,,Haas T.
1.83,1.83,03/11/05,5.0,7.0,4.0,,,Ferrero J.C.,3rd Round,Masters,Carpet,BNP Paribas,7.0,6.0,6.0,,,Berdych T.
2.37,1.53,03/11/05,4.0,3.0,,,,Djokovic N.,3rd Round,Masters,Carpet,BNP Paribas,6.0,6.0,,,,Robredo T.
1.53,2.37,03/11/05,2.0,7.0,3.0,,,Haas T.,3rd Round,Masters,Carpet,BNP Paribas,6.0,6.0,6.0,,,Ferrer D.
2.75,1.39,03/11/05,5.0,4.0,,,,Mathieu P.H.,3rd Round,Masters,Carpet,BNP Paribas,7.0,6.0,,,,Stepanek R.
5.0,1.14,04/11/05,6.0,6.0,1.0,,,Robredo T.,Quarterfinals,Masters,Carpet,BNP Paribas,7.0,3.0,6.0,,,Ljubicic I.
2.1,1.66,04/11/05,5.0,4.0,,,,Davydenko N.,Quarterfinals,Masters,Carpet,BNP Paribas,7.0,6.0,,,,Stepanek R.
7.5,1.07,04/11/05,6.0,3.0,6.0,,,Ferrer D.,Quarterfinals,Masters,Carpet,BNP Paribas,2.0,6.0,7.0,,,Roddick A.
2.37,1.53,04/11/05,5.0,0.0,,,,Gaudio G.,Quarterfinals,Masters,Carpet,BNP Paribas,7.0,6.0,,,,Berdych T.
2.25,1.57,05/11/05,3.0,5.0,,,,Roddick A.,Semifinals,Masters,Carpet,BNP Paribas,6.0,7.0,,,,Ljubicic I.
1.61,2.2,05/11/05,1.0,6.0,3.0,,,Stepanek R.,Semifinals,Masters,Carpet,BNP Paribas,6.0,3.0,6.0,,,Berdych T.
1.28,3.5,06/11/05,3.0,4.0,6.0,6.0,4.0,Ljubicic I.,The Final,Masters,Carpet,BNP Paribas,6.0,6.0,3.0,4.0,6.0,Berdych T.
3.5,1.28,30/10/06,2.0,4.0,,,,Seppi A.,1st Round,Masters,Carpet,BNP Paribas,6.0,6.0,,,,Mathieu P.H.
2.37,1.53,31/10/06,6.0,3.0,4.0,,,Soderling R.,2nd Round,Masters,Carpet,BNP Paribas,3.0,6.0,6.0,,,Safin M.
1.3,3.39,01/11/06,6.0,6.0,,,,Djokovic N.,2nd Round,Masters,Carpet,BNP Paribas,7.0,7.0,,,,Mathieu P.H.
3.5,1.28,01/11/06,4.0,6.0,4.0,,,Clement A.,2nd Round,Masters,Carpet,BNP Paribas,6.0,3.0,6.0,,,Blake J.
1.57,2.25,01/11/06,6.0,5.0,4.0,,,Grosjean S.,2nd Round,Masters,Carpet,BNP Paribas,3.0,7.0,6.0,,,Robredo T.
1.22,4.0,01/11/06,6.0,4.0,5.0,,,Gonzalez F.,2nd Round,Masters,Carpet,BNP Paribas,3.0,6.0,7.0,,,Benneteau J.
3.0,1.36,01/11/06,5.0,0.0,,,,Chela J.I.,2nd Round,Masters,Carpet,BNP Paribas,7.0,6.0,,,,Murray A.
3.0,1.36,01/11/06,5.0,1.0,,,,Wawrinka S.,2nd Round,Masters,Carpet,BNP Paribas,7.0,6.0,,,,Gasquet R.
1.36,3.0,02/11/06,4.0,2.0,,,,Blake J.,3rd Round,Masters,Carpet,BNP Paribas,6.0,6.0,,,,Haas T.
2.1,1.66,02/11/06,4.0,6.0,,,,Mathieu P.H.,3rd Round,Masters,Carpet,BNP Paribas,6.0,7.0,,,,Robredo T.
2.0,1.72,02/11/06,,,,,,Gasquet R.,3rd Round,Masters,Carpet,BNP Paribas,,,,,,Safin M.
2.62,1.5,03/11/06,7.0,6.0,4.0,,,Nieminen J.,Quarterfinals,Masters,Carpet,BNP Paribas,6.0,7.0,6.0,,,Robredo T.
1.5,2.62,03/11/06,6.0,6.0,3.0,,,Safin M.,Quarterfinals,Masters,Carpet,BNP Paribas,7.0,3.0,6.0,,,Haas T.
3.5,1.3,04/11/06,3.0,7.0,2.0,,,Robredo T.,Semifinals,Masters,Carpet,BNP Paribas,6.0,5.0,6.0,,,Davydenko N.
4.0,1.22,28/10/07,4.0,4.0,,,,Almagro N.,1st Round,Masters,Carpet,BNP Paribas,6.0,6.0,,,,Nalbandian D.
1.72,2.0,29/10/07,4.0,3.0,,,,Lopez F.,1st Round,Masters,Carpet,BNP Paribas,6.0,6.0,,,,Del Potro J.M.
2.5,1.5,29/10/07,5.0,3.0,,,,Kiefer N.,1st Round,Masters,Carpet,BNP Paribas,7.0,6.0,,,,Wawrinka S.
2.5,1.5,29/10/07,4.0,3.0,,,,Clement A.,1st Round,Masters,Carpet,BNP Paribas,6.0,6.0,,,,Youzhny M.
1.83,1.83,29/10/07,4.0,2.0,,,,Ferrero J.C.,1st Round,Masters,Carpet,BNP Paribas,6.0,6.0,,,,Baghdatis M.
2.37,1.53,30/10/07,4.0,4.0,,,,Monaco J.,1st Round,Masters,Carpet,BNP Paribas,6.0,6.0,,,,Nieminen J.
2.5,1.5,30/10/07,6.0,3.0,4.0,,,Verdasco F.,1st Round,Masters,Carpet,BNP Paribas,4.0,6.0,6.0,,,Karlovic I.
1.57,2.25,30/10/07,3.0,6.0,3.0,,,Grosjean S.,1st Round,Masters,Carpet,BNP Paribas,6.0,3.0,6.0,,,Tsonga J.W.
2.75,1.39,30/10/07,3.0,7.0,3.0,,,Tipsarevic J.,2nd Round,Masters,Carpet,BNP Paribas,6.0,6.0,6.0,,,Haas T.
1.8,1.9,30/10/07,6.0,3.0,3.0,,,Gonzalez F.,2nd Round,Masters,Carpet,BNP Paribas,3.0,6.0,6.0,,,Youzhny M.
2.75,1.39,30/10/07,3.0,6.0,,,,Seppi A.,2nd Round,Masters,Carpet,BNP Paribas,6.0,7.0,,,,Canas G.
2.75,1.39,30/10/07,1.0,6.0,,,,Fish M.,2nd Round,Masters,Carpet,BNP Paribas,6.0,7.0,,,,Ferrer D.
2.5,1.5,30/10/07,4.0,6.0,4.0,,,Simon G.,2nd Round,Masters,Carpet,BNP Paribas,6.0,2.0,6.0,,,Robredo T.
3.5,1.28,31/10/07,6.0,3.0,,,,Nieminen J.,2nd Round,Masters,Carpet,BNP Paribas,7.0,6.0,,,,Murray A.
2.75,1.39,31/10/07,3.0,1.0,,,,Chela J.I.,2nd Round,Masters,Carpet,BNP Paribas,6.0,6.0,,,,Wawrinka S.
3.39,1.3,31/10/07,6.0,1.0,,,,Del Potro J.M.,2nd Round,Masters,Carpet,BNP Paribas,7.0,6.0,,,,Davydenko N.
2.62,1.44,31/10/07,5.0,6.0,,,,Tsonga J.W.,2nd Round,Masters,Carpet,BNP Paribas,7.0,7.0,,,,Gasquet R.
2.62,1.44,31/10/07,4.0,6.0,,,,Ljubicic I.,2nd Round,Masters,Carpet,BNP Paribas,6.0,7.0,,,,Baghdatis M.
3.39,1.3,31/10/07,4.0,4.0,,,,Moya C.,2nd Round,Masters,Carpet,BNP Paribas,6.0,6.0,,,,Nalbandian D.
8.0,1.06,31/10/07,3.0,6.0,3.0,,,Karlovic I.,2nd Round,Masters,Carpet,BNP Paribas,6.0,4.0,6.0,,,Federer R.
1.53,2.37,01/11/07,2.0,2.0,,,,Davydenko N.,3rd Round,Masters,Carpet,BNP Paribas,6.0,6.0,,,,Baghdatis M.
1.72,2.0,01/11/07,5.0,5.0,,,,Canas G.,3rd Round,Masters,Carpet,BNP Paribas,7.0,7.0,,,,Robredo T.
4.0,1.22,01/11/07,4.0,3.0,,,,Wawrinka S.,3rd Round,Masters,Carpet,BNP Paribas,6.0,6.0,,,,Nadal R.
1.4,2.75,01/11/07,4.0,2.0,,,,Berdych T.,3rd Round,Masters,Carpet,BNP Paribas,6.0,6.0,,,,Ferrer D.
2.62,1.44,01/11/07,4.0,4.0,,,,Blake J.,3rd Round,Masters,Carpet,BNP Paribas,6.0,6.0,,,,Gasquet R.
1.14,5.0,01/11/07,4.0,6.0,,,,Federer R.,3rd Round,Masters,Carpet,BNP Paribas,6.0,7.0,,,,Nalbandian D.
2.1,1.66,01/11/07,4.0,6.0,3.0,,,Haas T.,3rd Round,Masters,Carpet,BNP Paribas,6.0,1.0,6.0,,,Youzhny M.
2.37,1.57,02/11/07,4.0,4.0,,,,Robredo T.,Quarterfinals,Masters,Carpet,BNP Paribas,6.0,6.0,,,,Baghdatis M.
2.87,1.39,02/11/07,6.0,7.0,2.0,,,Ferrer D.,Quarterfinals,Masters,Carpet,BNP Paribas,7.0,6.0,6.0,,,Nalbandian D.
4.33,1.22,02/11/07,4.0,2.0,,,,Youzhny M.,Quarterfinals,Masters,Carpet,BNP Paribas,6.0,6.0,,,,Nadal R.
1.72,2.1,02/11/07,3.0,6.0,4.0,,,Murray A.,Quarterfinals,Masters,Carpet,BNP Paribas,6.0,0.0,6.0,,,Gasquet R.
4.0,1.25,03/11/07,6.0,4.0,3.0,,,Baghdatis M.,Semifinals,Masters,Carpet,BNP Paribas,4.0,6.0,6.0,,,Nadal R.
2.62,1.5,03/11/07,2.0,4.0,,,,Gasquet R.,Semifinals,Masters,Carpet,BNP Paribas,6.0,6.0,,,,Nalbandian D.
2.1,1.72,04/11/07,4.0,0.0,,,,Nadal R.,The Final,Masters,Carpet,BNP Paribas,6.0,6.0,,,,Nalbandian D.
2.37,1.53,26/10/08,6.0,6.0,,,,Chardy J.,1st Round,Masters,Carpet,BNP Paribas,7.0,7.0,,,,Robredo T.
2.75,1.4,27/10/08,6.0,2.0,,,,Seppi A.,1st Round,Masters,Carpet,BNP Paribas,7.0,6.0,,,,Cilic M.
1.83,1.83,27/10/08,4.0,5.0,,,,Karlovic I.,1st Round,Masters,Carpet,BNP Paribas,6.0,7.0,,,,Kiefer N.
1.5,2.5,27/10/08,0.0,6.0,,,,Safin M.,1st Round,Masters,Carpet,BNP Paribas,6.0,7.0,,,,Monaco J.
2.2,1.61,27/10/08,3.0,4.0,,,,Tipsarevic J.,1st Round,Masters,Carpet,BNP Paribas,6.0,6.0,,,,Lopez F.
2.75,1.4,28/10/08,1.0,4.0,,,,Youzhny M.,1st Round,Masters,Carpet,BNP Paribas,6.0,6.0,,,,Kohlschreiber P.
4.33,1.2,28/10/08,4.0,4.0,,,,Monaco J.,2nd Round,Masters,Carpet,BNP Paribas,6.0,6.0,,,,Monfils G.
2.87,1.38,28/10/08,3.0,4.0,,,,Lopez F.,2nd Round,Masters,Carpet,BNP Paribas,6.0,6.0,,,,Roddick A.
